CountryName,Date,PredictedDailyNewCases,PredictedDailyQuantile25,PredictedDailyQuantile75
Afghanistan,2021-03-11,0,0,0
Afghanistan,2021-03-12,0,0,0
Afghanistan,2021-03-13,0,0,0
Afghanistan,2021-03-14,0,0,0
Afghanistan,2021-03-15,0,0,0
Afghanistan,2021-03-16,0,0,0
Afghanistan,2021-03-17,0,0,0
Afghanistan,2021-03-18,0,0,0
Afghanistan,2021-03-19,0,0,0
Afghanistan,2021-03-20,0,0,0
Afghanistan,2021-03-21,0,0,0
Albania,2021-02-19,0,0,0
Albania,2021-02-20,0,0,0
Albania,2021-02-21,0,0,0
Albania,2021-02-22,0,0,0
Albania,2021-02-23,0,0,0
Albania,2021-02-24,0,0,0
Albania,2021-02-25,0,0,0
Albania,2021-02-26,0,0,0
Albania,2021-02-27,0,0,0
Albania,2021-02-28,0,0,0
Albania,2021-03-01,0,0,0
Albania,2021-03-02,0,0,0
Albania,2021-03-03,0,0,0
Albania,2021-03-04,0,0,0
Albania,2021-03-05,0,0,0
Albania,2021-03-06,0,0,0
Albania,2021-03-07,0,0,0
Albania,2021-03-08,0,0,0
Albania,2021-03-09,0,0,0
Albania,2021-03-10,0,0,0
Albania,2021-03-11,0,0,0
Albania,2021-03-12,0,0,0
Albania,2021-03-13,0,0,0
Albania,2021-03-14,0,0,0
Albania,2021-03-15,0,0,0
Albania,2021-03-16,0,0,0
Albania,2021-03-17,0,0,0
Albania,2021-03-18,0,0,0
Albania,2021-03-19,0,0,0
Albania,2021-03-20,0,0,0
Albania,2021-03-21,0,0,0
Algeria,2021-02-19,0,0,0
Algeria,2021-02-20,0,0,0
Algeria,2021-02-21,0,0,0
Algeria,2021-02-22,0,0,0
Algeria,2021-02-23,0,0,0
Algeria,2021-02-24,0,0,0
Algeria,2021-02-25,0,0,0
Algeria,2021-02-26,0,0,0
Algeria,2021-02-27,0,0,0
Algeria,2021-02-28,0,0,0
Algeria,2021-03-01,0,0,0
Algeria,2021-03-02,0,0,0
Algeria,2021-03-03,0,0,0
Algeria,2021-03-04,0,0,0
Algeria,2021-03-05,0,0,0
Algeria,2021-03-06,0,0,0
Algeria,2021-03-07,0,0,0
Algeria,2021-03-08,0,0,0
Algeria,2021-03-09,0,0,0
Algeria,2021-03-10,0,0,0
Algeria,2021-03-11,0,0,0
Algeria,2021-03-12,0,0,0
Algeria,2021-03-13,0,0,0
Algeria,2021-03-14,0,0,0
Algeria,2021-03-15,0,0,0
Algeria,2021-03-16,0,0,0
Algeria,2021-03-17,0,0,0
Algeria,2021-03-18,0,0,0
Algeria,2021-03-19,0,0,0
Algeria,2021-03-20,0,0,0
Algeria,2021-03-21,0,0,0
Andorra,2021-02-19,0,0,0
Andorra,2021-02-20,0,0,0
Andorra,2021-02-21,0,0,0
Andorra,2021-02-22,0,0,0
Andorra,2021-02-23,0,0,0
Andorra,2021-02-24,0,0,0
Andorra,2021-02-25,0,0,0
Andorra,2021-02-26,0,0,0
Andorra,2021-02-27,0,0,0
Andorra,2021-02-28,0,0,0
Andorra,2021-03-01,0,0,0
Andorra,2021-03-02,0,0,0
Andorra,2021-03-03,0,0,0
Andorra,2021-03-04,0,0,0
Andorra,2021-03-05,0,0,0
Andorra,2021-03-06,0,0,0
Andorra,2021-03-07,0,0,0
Andorra,2021-03-08,0,0,0
Andorra,2021-03-09,0,0,0
Andorra,2021-03-10,0,0,0
Andorra,2021-03-11,0,0,0
Andorra,2021-03-12,0,0,0
Andorra,2021-03-13,0,0,0
Andorra,2021-03-14,0,0,0
Andorra,2021-03-15,0,0,0
Andorra,2021-03-16,0,0,0
Andorra,2021-03-17,0,0,0
Andorra,2021-03-18,0,0,0
Andorra,2021-03-19,0,0,0
Andorra,2021-03-20,0,0,0
Andorra,2021-03-21,0,0,0
Angola,2021-02-19,0,0,0
Angola,2021-02-20,0,0,0
Angola,2021-02-21,0,0,0
Angola,2021-02-22,0,0,0
Angola,2021-02-23,0,0,0
Angola,2021-02-24,0,0,0
Angola,2021-02-25,0,0,0
Angola,2021-02-26,0,0,0
Angola,2021-02-27,0,0,0
Angola,2021-02-28,0,0,0
Angola,2021-03-01,0,0,0
Angola,2021-03-02,0,0,0
Angola,2021-03-03,0,0,0
Angola,2021-03-04,0,0,0
Angola,2021-03-05,0,0,0
Angola,2021-03-06,0,0,0
Angola,2021-03-07,0,0,0
Angola,2021-03-08,0,0,0
Angola,2021-03-09,0,0,0
Angola,2021-03-10,0,0,0
Angola,2021-03-11,0,0,0
Angola,2021-03-12,0,0,0
Angola,2021-03-13,0,0,0
Angola,2021-03-14,0,0,0
Angola,2021-03-15,0,0,0
Angola,2021-03-16,0,0,0
Angola,2021-03-17,0,0,0
Angola,2021-03-18,0,0,0
Angola,2021-03-19,0,0,0
Angola,2021-03-20,0,0,0
Angola,2021-03-21,0,0,0
Argentina,2021-02-19,0,0,0
Argentina,2021-02-20,0,0,0
Argentina,2021-02-21,0,0,0
Argentina,2021-02-22,0,0,0
Argentina,2021-02-23,0,0,0
Argentina,2021-02-24,0,0,0
Argentina,2021-02-25,0,0,0
Argentina,2021-02-26,0,0,0
Argentina,2021-02-27,0,0,0
Argentina,2021-02-28,0,0,0
Argentina,2021-03-01,0,0,0
Argentina,2021-03-02,0,0,0
Argentina,2021-03-03,0,0,0
Argentina,2021-03-04,0,0,0
Argentina,2021-03-05,0,0,0
Argentina,2021-03-06,0,0,0
Argentina,2021-03-07,0,0,0
Argentina,2021-03-08,0,0,0
Argentina,2021-03-09,0,0,0
Argentina,2021-03-10,0,0,0
Argentina,2021-03-11,0,0,0
Argentina,2021-03-12,0,0,0
Argentina,2021-03-13,0,0,0
Argentina,2021-03-14,0,0,0
Argentina,2021-03-15,0,0,0
Argentina,2021-03-16,0,0,0
Argentina,2021-03-17,0,0,0
Argentina,2021-03-18,0,0,0
Argentina,2021-03-19,0,0,0
Argentina,2021-03-20,0,0,0
Argentina,2021-03-21,0,0,0
Aruba,2021-02-19,0,0,0
Aruba,2021-02-20,0,0,0
Aruba,2021-02-21,0,0,0
Aruba,2021-02-22,0,0,0
Aruba,2021-02-23,0,0,0
Aruba,2021-02-24,0,0,0
Aruba,2021-02-25,0,0,0
Aruba,2021-02-26,0,0,0
Aruba,2021-02-27,0,0,0
Aruba,2021-02-28,0,0,0
Aruba,2021-03-01,0,0,0
Aruba,2021-03-02,0,0,0
Aruba,2021-03-03,0,0,0
Aruba,2021-03-04,0,0,0
Aruba,2021-03-05,0,0,0
Aruba,2021-03-06,0,0,0
Aruba,2021-03-07,0,0,0
Aruba,2021-03-08,0,0,0
Aruba,2021-03-09,0,0,0
Aruba,2021-03-10,0,0,0
Aruba,2021-03-11,0,0,0
Aruba,2021-03-12,0,0,0
Aruba,2021-03-13,0,0,0
Aruba,2021-03-14,0,0,0
Aruba,2021-03-15,0,0,0
Aruba,2021-03-16,0,0,0
Aruba,2021-03-17,0,0,0
Aruba,2021-03-18,0,0,0
Aruba,2021-03-19,0,0,0
Aruba,2021-03-20,0,0,0
Aruba,2021-03-21,0,0,0
Australia,2021-02-19,0,0,0
Australia,2021-02-20,0,0,0
Australia,2021-02-21,0,0,0
Australia,2021-02-22,0,0,0
Australia,2021-02-23,0,0,0
Australia,2021-02-24,0,0,0
Australia,2021-02-25,0,0,0
Australia,2021-02-26,0,0,0
Australia,2021-02-27,0,0,0
Australia,2021-02-28,0,0,0
Australia,2021-03-01,0,0,0
Australia,2021-03-02,0,0,0
Australia,2021-03-03,0,0,0
Australia,2021-03-04,0,0,0
Australia,2021-03-05,0,0,0
Australia,2021-03-06,0,0,0
Australia,2021-03-07,0,0,0
Australia,2021-03-08,0,0,0
Australia,2021-03-09,0,0,0
Australia,2021-03-10,0,0,0
Australia,2021-03-11,0,0,0
Australia,2021-03-12,0,0,0
Australia,2021-03-13,0,0,0
Australia,2021-03-14,0,0,0
Australia,2021-03-15,0,0,0
Australia,2021-03-16,0,0,0
Australia,2021-03-17,0,0,0
Australia,2021-03-18,0,0,0
Australia,2021-03-19,0,0,0
Australia,2021-03-20,0,0,0
Australia,2021-03-21,0,0,0
Austria,2021-02-19,0,0,0
Austria,2021-02-20,0,0,0
Austria,2021-02-21,0,0,0
Austria,2021-02-22,0,0,0
Austria,2021-02-23,0,0,0
Austria,2021-02-24,0,0,0
Austria,2021-02-25,0,0,0
Austria,2021-02-26,0,0,0
Austria,2021-02-27,0,0,0
Austria,2021-02-28,0,0,0
Austria,2021-03-01,0,0,0
Austria,2021-03-02,0,0,0
Austria,2021-03-03,0,0,0
Austria,2021-03-04,0,0,0
Austria,2021-03-05,0,0,0
Austria,2021-03-06,0,0,0
Austria,2021-03-07,0,0,0
Austria,2021-03-08,0,0,0
Austria,2021-03-09,0,0,0
Austria,2021-03-10,0,0,0
Austria,2021-03-11,0,0,0
Austria,2021-03-12,0,0,0
Austria,2021-03-13,0,0,0
Austria,2021-03-14,0,0,0
Austria,2021-03-15,0,0,0
Austria,2021-03-16,0,0,0
Austria,2021-03-17,0,0,0
Austria,2021-03-18,0,0,0
Austria,2021-03-19,0,0,0
Austria,2021-03-20,0,0,0
Austria,2021-03-21,0,0,0
Azerbaijan,2021-02-19,0,0,0
Azerbaijan,2021-02-20,0,0,0
Azerbaijan,2021-02-21,0,0,0
Azerbaijan,2021-02-22,0,0,0
Azerbaijan,2021-02-23,0,0,0
Azerbaijan,2021-02-24,0,0,0
Azerbaijan,2021-02-25,0,0,0
Azerbaijan,2021-02-26,0,0,0
Azerbaijan,2021-02-27,0,0,0
Azerbaijan,2021-02-28,0,0,0
Azerbaijan,2021-03-01,0,0,0
Azerbaijan,2021-03-02,0,0,0
Azerbaijan,2021-03-03,0,0,0
Azerbaijan,2021-03-04,0,0,0
Azerbaijan,2021-03-05,0,0,0
Azerbaijan,2021-03-06,0,0,0
Azerbaijan,2021-03-07,0,0,0
Azerbaijan,2021-03-08,0,0,0
Azerbaijan,2021-03-09,0,0,0
Azerbaijan,2021-03-10,0,0,0
Azerbaijan,2021-03-11,0,0,0
Azerbaijan,2021-03-12,0,0,0
Azerbaijan,2021-03-13,0,0,0
Azerbaijan,2021-03-14,0,0,0
Azerbaijan,2021-03-15,0,0,0
Azerbaijan,2021-03-16,0,0,0
Azerbaijan,2021-03-17,0,0,0
Azerbaijan,2021-03-18,0,0,0
Azerbaijan,2021-03-19,0,0,0
Azerbaijan,2021-03-20,0,0,0
Azerbaijan,2021-03-21,0,0,0
Bahamas,2021-02-19,0,0,0
Bahamas,2021-02-20,0,0,0
Bahamas,2021-02-21,0,0,0
Bahamas,2021-02-22,0,0,0
Bahamas,2021-02-23,0,0,0
Bahamas,2021-02-24,0,0,0
Bahamas,2021-02-25,0,0,0
Bahamas,2021-02-26,0,0,0
Bahamas,2021-02-27,0,0,0
Bahamas,2021-02-28,0,0,0
Bahamas,2021-03-01,0,0,0
Bahamas,2021-03-02,0,0,0
Bahamas,2021-03-03,0,0,0
Bahamas,2021-03-04,0,0,0
Bahamas,2021-03-05,0,0,0
Bahamas,2021-03-06,0,0,0
Bahamas,2021-03-07,0,0,0
Bahamas,2021-03-08,0,0,0
Bahamas,2021-03-09,0,0,0
Bahamas,2021-03-10,0,0,0
Bahamas,2021-03-11,0,0,0
Bahamas,2021-03-12,0,0,0
Bahamas,2021-03-13,0,0,0
Bahamas,2021-03-14,0,0,0
Bahamas,2021-03-15,0,0,0
Bahamas,2021-03-16,0,0,0
Bahamas,2021-03-17,0,0,0
Bahamas,2021-03-18,0,0,0
Bahamas,2021-03-19,0,0,0
Bahamas,2021-03-20,0,0,0
Bahamas,2021-03-21,0,0,0
Bahrain,2021-02-19,0,0,0
Bahrain,2021-02-20,0,0,0
Bahrain,2021-02-21,0,0,0
Bahrain,2021-02-22,0,0,0
Bahrain,2021-02-23,0,0,0
Bahrain,2021-02-24,0,0,0
Bahrain,2021-02-25,0,0,0
Bahrain,2021-02-26,0,0,0
Bahrain,2021-02-27,0,0,0
Bahrain,2021-02-28,0,0,0
Bahrain,2021-03-01,0,0,0
Bahrain,2021-03-02,0,0,0
Bahrain,2021-03-03,0,0,0
Bahrain,2021-03-04,0,0,0
Bahrain,2021-03-05,0,0,0
Bahrain,2021-03-06,0,0,0
Bahrain,2021-03-07,0,0,0
Bahrain,2021-03-08,0,0,0
Bahrain,2021-03-09,0,0,0
Bahrain,2021-03-10,0,0,0
Bahrain,2021-03-11,0,0,0
Bahrain,2021-03-12,0,0,0
Bahrain,2021-03-13,0,0,0
Bahrain,2021-03-14,0,0,0
Bahrain,2021-03-15,0,0,0
Bahrain,2021-03-16,0,0,0
Bahrain,2021-03-17,0,0,0
Bahrain,2021-03-18,0,0,0
Bahrain,2021-03-19,0,0,0
Bahrain,2021-03-20,0,0,0
Bahrain,2021-03-21,0,0,0
Bangladesh,2021-02-19,0,0,0
Bangladesh,2021-02-20,0,0,0
Bangladesh,2021-02-21,0,0,0
Bangladesh,2021-02-22,0,0,0
Bangladesh,2021-02-23,0,0,0
Bangladesh,2021-02-24,0,0,0
Bangladesh,2021-02-25,0,0,0
Bangladesh,2021-02-26,0,0,0
Bangladesh,2021-02-27,0,0,0
Bangladesh,2021-02-28,0,0,0
Bangladesh,2021-03-01,0,0,0
Bangladesh,2021-03-02,0,0,0
Bangladesh,2021-03-03,0,0,0
Bangladesh,2021-03-04,0,0,0
Bangladesh,2021-03-05,0,0,0
Bangladesh,2021-03-06,0,0,0
Bangladesh,2021-03-07,0,0,0
Bangladesh,2021-03-08,0,0,0
Bangladesh,2021-03-09,0,0,0
Bangladesh,2021-03-10,0,0,0
Bangladesh,2021-03-11,0,0,0
Bangladesh,2021-03-12,0,0,0
Bangladesh,2021-03-13,0,0,0
Bangladesh,2021-03-14,0,0,0
Bangladesh,2021-03-15,0,0,0
Bangladesh,2021-03-16,0,0,0
Bangladesh,2021-03-17,0,0,0
Bangladesh,2021-03-18,0,0,0
Bangladesh,2021-03-19,0,0,0
Bangladesh,2021-03-20,0,0,0
Bangladesh,2021-03-21,0,0,0
Barbados,2021-02-19,0,0,0
Barbados,2021-02-20,0,0,0
Barbados,2021-02-21,0,0,0
Barbados,2021-02-22,0,0,0
Barbados,2021-02-23,0,0,0
Barbados,2021-02-24,0,0,0
Barbados,2021-02-25,0,0,0
Barbados,2021-02-26,0,0,0
Barbados,2021-02-27,0,0,0
Barbados,2021-02-28,0,0,0
Barbados,2021-03-01,0,0,0
Barbados,2021-03-02,0,0,0
Barbados,2021-03-03,0,0,0
Barbados,2021-03-04,0,0,0
Barbados,2021-03-05,0,0,0
Barbados,2021-03-06,0,0,0
Barbados,2021-03-07,0,0,0
Barbados,2021-03-08,0,0,0
Barbados,2021-03-09,0,0,0
Barbados,2021-03-10,0,0,0
Barbados,2021-03-11,0,0,0
Barbados,2021-03-12,0,0,0
Barbados,2021-03-13,0,0,0
Barbados,2021-03-14,0,0,0
Barbados,2021-03-15,0,0,0
Barbados,2021-03-16,0,0,0
Barbados,2021-03-17,0,0,0
Barbados,2021-03-18,0,0,0
Barbados,2021-03-19,0,0,0
Barbados,2021-03-20,0,0,0
Barbados,2021-03-21,0,0,0
Belarus,2021-02-19,0,0,0
Belarus,2021-02-20,0,0,0
Belarus,2021-02-21,0,0,0
Belarus,2021-02-22,0,0,0
Belarus,2021-02-23,0,0,0
Belarus,2021-02-24,0,0,0
Belarus,2021-02-25,0,0,0
Belarus,2021-02-26,0,0,0
Belarus,2021-02-27,0,0,0
Belarus,2021-02-28,0,0,0
Belarus,2021-03-01,0,0,0
Belarus,2021-03-02,0,0,0
Belarus,2021-03-03,0,0,0
Belarus,2021-03-04,0,0,0
Belarus,2021-03-05,0,0,0
Belarus,2021-03-06,0,0,0
Belarus,2021-03-07,0,0,0
Belarus,2021-03-08,0,0,0
Belarus,2021-03-09,0,0,0
Belarus,2021-03-10,0,0,0
Belarus,2021-03-11,0,0,0
Belarus,2021-03-12,0,0,0
Belarus,2021-03-13,0,0,0
Belarus,2021-03-14,0,0,0
Belarus,2021-03-15,0,0,0
Belarus,2021-03-16,0,0,0
Belarus,2021-03-17,0,0,0
Belarus,2021-03-18,0,0,0
Belarus,2021-03-19,0,0,0
Belarus,2021-03-20,0,0,0
Belarus,2021-03-21,0,0,0
Belgium,2021-02-19,0,0,0
Belgium,2021-02-20,0,0,0
Belgium,2021-02-21,0,0,0
Belgium,2021-02-22,0,0,0
Belgium,2021-02-23,0,0,0
Belgium,2021-02-24,0,0,0
Belgium,2021-02-25,0,0,0
Belgium,2021-02-26,0,0,0
Belgium,2021-02-27,0,0,0
Belgium,2021-02-28,0,0,0
Belgium,2021-03-01,0,0,0
Belgium,2021-03-02,0,0,0
Belgium,2021-03-03,0,0,0
Belgium,2021-03-04,0,0,0
Belgium,2021-03-05,0,0,0
Belgium,2021-03-06,0,0,0
Belgium,2021-03-07,0,0,0
Belgium,2021-03-08,0,0,0
Belgium,2021-03-09,0,0,0
Belgium,2021-03-10,0,0,0
Belgium,2021-03-11,0,0,0
Belgium,2021-03-12,0,0,0
Belgium,2021-03-13,0,0,0
Belgium,2021-03-14,0,0,0
Belgium,2021-03-15,0,0,0
Belgium,2021-03-16,0,0,0
Belgium,2021-03-17,0,0,0
Belgium,2021-03-18,0,0,0
Belgium,2021-03-19,0,0,0
Belgium,2021-03-20,0,0,0
Belgium,2021-03-21,0,0,0
Belize,2021-02-19,0,0,0
Belize,2021-02-20,0,0,0
Belize,2021-02-21,0,0,0
Belize,2021-02-22,0,0,0
Belize,2021-02-23,0,0,0
Belize,2021-02-24,0,0,0
Belize,2021-02-25,0,0,0
Belize,2021-02-26,0,0,0
Belize,2021-02-27,0,0,0
Belize,2021-02-28,0,0,0
Belize,2021-03-01,0,0,0
Belize,2021-03-02,0,0,0
Belize,2021-03-03,0,0,0
Belize,2021-03-04,0,0,0
Belize,2021-03-05,0,0,0
Belize,2021-03-06,0,0,0
Belize,2021-03-07,0,0,0
Belize,2021-03-08,0,0,0
Belize,2021-03-09,0,0,0
Belize,2021-03-10,0,0,0
Belize,2021-03-11,0,0,0
Belize,2021-03-12,0,0,0
Belize,2021-03-13,0,0,0
Belize,2021-03-14,0,0,0
Belize,2021-03-15,0,0,0
Belize,2021-03-16,0,0,0
Belize,2021-03-17,0,0,0
Belize,2021-03-18,0,0,0
Belize,2021-03-19,0,0,0
Belize,2021-03-20,0,0,0
Belize,2021-03-21,0,0,0
Benin,2021-02-19,0,0,0
Benin,2021-02-20,0,0,0
Benin,2021-02-21,0,0,0
Benin,2021-02-22,0,0,0
Benin,2021-02-23,0,0,0
Benin,2021-02-24,0,0,0
Benin,2021-02-25,0,0,0
Benin,2021-02-26,0,0,0
Benin,2021-02-27,0,0,0
Benin,2021-02-28,0,0,0
Benin,2021-03-01,0,0,0
Benin,2021-03-02,0,0,0
Benin,2021-03-03,0,0,0
Benin,2021-03-04,0,0,0
Benin,2021-03-05,0,0,0
Benin,2021-03-06,0,0,0
Benin,2021-03-07,0,0,0
Benin,2021-03-08,0,0,0
Benin,2021-03-09,0,0,0
Benin,2021-03-10,0,0,0
Benin,2021-03-11,0,0,0
Benin,2021-03-12,0,0,0
Benin,2021-03-13,0,0,0
Benin,2021-03-14,0,0,0
Benin,2021-03-15,0,0,0
Benin,2021-03-16,0,0,0
Benin,2021-03-17,0,0,0
Benin,2021-03-18,0,0,0
Benin,2021-03-19,0,0,0
Benin,2021-03-20,0,0,0
Benin,2021-03-21,0,0,0
Bermuda,2021-02-19,0,0,0
Bermuda,2021-02-20,0,0,0
Bermuda,2021-02-21,0,0,0
Bermuda,2021-02-22,0,0,0
Bermuda,2021-02-23,0,0,0
Bermuda,2021-02-24,0,0,0
Bermuda,2021-02-25,0,0,0
Bermuda,2021-02-26,0,0,0
Bermuda,2021-02-27,0,0,0
Bermuda,2021-02-28,0,0,0
Bermuda,2021-03-01,0,0,0
Bermuda,2021-03-02,0,0,0
Bermuda,2021-03-03,0,0,0
Bermuda,2021-03-04,0,0,0
Bermuda,2021-03-05,0,0,0
Bermuda,2021-03-06,0,0,0
Bermuda,2021-03-07,0,0,0
Bermuda,2021-03-08,0,0,0
Bermuda,2021-03-09,0,0,0
Bermuda,2021-03-10,0,0,0
Bermuda,2021-03-11,0,0,0
Bermuda,2021-03-12,0,0,0
Bermuda,2021-03-13,0,0,0
Bermuda,2021-03-14,0,0,0
Bermuda,2021-03-15,0,0,0
Bermuda,2021-03-16,0,0,0
Bermuda,2021-03-17,0,0,0
Bermuda,2021-03-18,0,0,0
Bermuda,2021-03-19,0,0,0
Bermuda,2021-03-20,0,0,0
Bermuda,2021-03-21,0,0,0
Bhutan,2021-02-19,0,0,0
Bhutan,2021-02-20,0,0,0
Bhutan,2021-02-21,0,0,0
Bhutan,2021-02-22,0,0,0
Bhutan,2021-02-23,0,0,0
Bhutan,2021-02-24,0,0,0
Bhutan,2021-02-25,0,0,0
Bhutan,2021-02-26,0,0,0
Bhutan,2021-02-27,0,0,0
Bhutan,2021-02-28,0,0,0
Bhutan,2021-03-01,0,0,0
Bhutan,2021-03-02,0,0,0
Bhutan,2021-03-03,0,0,0
Bhutan,2021-03-04,0,0,0
Bhutan,2021-03-05,0,0,0
Bhutan,2021-03-06,0,0,0
Bhutan,2021-03-07,0,0,0
Bhutan,2021-03-08,0,0,0
Bhutan,2021-03-09,0,0,0
Bhutan,2021-03-10,0,0,0
Bhutan,2021-03-11,0,0,0
Bhutan,2021-03-12,0,0,0
Bhutan,2021-03-13,0,0,0
Bhutan,2021-03-14,0,0,0
Bhutan,2021-03-15,0,0,0
Bhutan,2021-03-16,0,0,0
Bhutan,2021-03-17,0,0,0
Bhutan,2021-03-18,0,0,0
Bhutan,2021-03-19,0,0,0
Bhutan,2021-03-20,0,0,0
Bhutan,2021-03-21,0,0,0
Bolivia,2021-02-19,0,0,0
Bolivia,2021-02-20,0,0,0
Bolivia,2021-02-21,0,0,0
Bolivia,2021-02-22,0,0,0
Bolivia,2021-02-23,0,0,0
Bolivia,2021-02-24,0,0,0
Bolivia,2021-02-25,0,0,0
Bolivia,2021-02-26,0,0,0
Bolivia,2021-02-27,0,0,0
Bolivia,2021-02-28,0,0,0
Bolivia,2021-03-01,0,0,0
Bolivia,2021-03-02,0,0,0
Bolivia,2021-03-03,0,0,0
Bolivia,2021-03-04,0,0,0
Bolivia,2021-03-05,0,0,0
Bolivia,2021-03-06,0,0,0
Bolivia,2021-03-07,0,0,0
Bolivia,2021-03-08,0,0,0
Bolivia,2021-03-09,0,0,0
Bolivia,2021-03-10,0,0,0
Bolivia,2021-03-11,0,0,0
Bolivia,2021-03-12,0,0,0
Bolivia,2021-03-13,0,0,0
Bolivia,2021-03-14,0,0,0
Bolivia,2021-03-15,0,0,0
Bolivia,2021-03-16,0,0,0
Bolivia,2021-03-17,0,0,0
Bolivia,2021-03-18,0,0,0
Bolivia,2021-03-19,0,0,0
Bolivia,2021-03-20,0,0,0
Bolivia,2021-03-21,0,0,0
Bosnia and Herzegovina,2021-02-19,0,0,0
Bosnia and Herzegovina,2021-02-20,0,0,0
Bosnia and Herzegovina,2021-02-21,0,0,0
Bosnia and Herzegovina,2021-02-22,0,0,0
Bosnia and Herzegovina,2021-02-23,0,0,0
Bosnia and Herzegovina,2021-02-24,0,0,0
Bosnia and Herzegovina,2021-02-25,0,0,0
Bosnia and Herzegovina,2021-02-26,0,0,0
Bosnia and Herzegovina,2021-02-27,0,0,0
Bosnia and Herzegovina,2021-02-28,0,0,0
Bosnia and Herzegovina,2021-03-01,0,0,0
Bosnia and Herzegovina,2021-03-02,0,0,0
Bosnia and Herzegovina,2021-03-03,0,0,0
Bosnia and Herzegovina,2021-03-04,0,0,0
Bosnia and Herzegovina,2021-03-05,0,0,0
Bosnia and Herzegovina,2021-03-06,0,0,0
Bosnia and Herzegovina,2021-03-07,0,0,0
Bosnia and Herzegovina,2021-03-08,0,0,0
Bosnia and Herzegovina,2021-03-09,0,0,0
Bosnia and Herzegovina,2021-03-10,0,0,0
Bosnia and Herzegovina,2021-03-11,0,0,0
Bosnia and Herzegovina,2021-03-12,0,0,0
Bosnia and Herzegovina,2021-03-13,0,0,0
Bosnia and Herzegovina,2021-03-14,0,0,0
Bosnia and Herzegovina,2021-03-15,0,0,0
Bosnia and Herzegovina,2021-03-16,0,0,0
Bosnia and Herzegovina,2021-03-17,0,0,0
Bosnia and Herzegovina,2021-03-18,0,0,0
Bosnia and Herzegovina,2021-03-19,0,0,0
Bosnia and Herzegovina,2021-03-20,0,0,0
Bosnia and Herzegovina,2021-03-21,0,0,0
Botswana,2021-02-19,0,0,0
Botswana,2021-02-20,0,0,0
Botswana,2021-02-21,0,0,0
Botswana,2021-02-22,0,0,0
Botswana,2021-02-23,0,0,0
Botswana,2021-02-24,0,0,0
Botswana,2021-02-25,0,0,0
Botswana,2021-02-26,0,0,0
Botswana,2021-02-27,0,0,0
Botswana,2021-02-28,0,0,0
Botswana,2021-03-01,0,0,0
Botswana,2021-03-02,0,0,0
Botswana,2021-03-03,0,0,0
Botswana,2021-03-04,0,0,0
Botswana,2021-03-05,0,0,0
Botswana,2021-03-06,0,0,0
Botswana,2021-03-07,0,0,0
Botswana,2021-03-08,0,0,0
Botswana,2021-03-09,0,0,0
Botswana,2021-03-10,0,0,0
Botswana,2021-03-11,0,0,0
Botswana,2021-03-12,0,0,0
Botswana,2021-03-13,0,0,0
Botswana,2021-03-14,0,0,0
Botswana,2021-03-15,0,0,0
Botswana,2021-03-16,0,0,0
Botswana,2021-03-17,0,0,0
Botswana,2021-03-18,0,0,0
Botswana,2021-03-19,0,0,0
Botswana,2021-03-20,0,0,0
Botswana,2021-03-21,0,0,0
Brazil,2021-02-19,0,0,0
Brazil,2021-02-20,0,0,0
Brazil,2021-02-21,0,0,0
Brazil,2021-02-22,0,0,0
Brazil,2021-02-23,0,0,0
Brazil,2021-02-24,0,0,0
Brazil,2021-02-25,0,0,0
Brazil,2021-02-26,0,0,0
Brazil,2021-02-27,0,0,0
Brazil,2021-02-28,0,0,0
Brazil,2021-03-01,0,0,0
Brazil,2021-03-02,0,0,0
Brazil,2021-03-03,0,0,0
Brazil,2021-03-04,0,0,0
Brazil,2021-03-05,0,0,0
Brazil,2021-03-06,0,0,0
Brazil,2021-03-07,0,0,0
Brazil,2021-03-08,0,0,0
Brazil,2021-03-09,0,0,0
Brazil,2021-03-10,0,0,0
Brazil,2021-03-11,0,0,0
Brazil,2021-03-12,0,0,0
Brazil,2021-03-13,0,0,0
Brazil,2021-03-14,0,0,0
Brazil,2021-03-15,0,0,0
Brazil,2021-03-16,0,0,0
Brazil,2021-03-17,0,0,0
Brazil,2021-03-18,0,0,0
Brazil,2021-03-19,0,0,0
Brazil,2021-03-20,0,0,0
Brazil,2021-03-21,0,0,0
Brunei,2021-02-19,0,0,0
Brunei,2021-02-20,0,0,0
Brunei,2021-02-21,0,0,0
Brunei,2021-02-22,0,0,0
Brunei,2021-02-23,0,0,0
Brunei,2021-02-24,0,0,0
Brunei,2021-02-25,0,0,0
Brunei,2021-02-26,0,0,0
Brunei,2021-02-27,0,0,0
Brunei,2021-02-28,0,0,0
Brunei,2021-03-01,0,0,0
Brunei,2021-03-02,0,0,0
Brunei,2021-03-03,0,0,0
Brunei,2021-03-04,0,0,0
Brunei,2021-03-05,0,0,0
Brunei,2021-03-06,0,0,0
Brunei,2021-03-07,0,0,0
Brunei,2021-03-08,0,0,0
Brunei,2021-03-09,0,0,0
Brunei,2021-03-10,0,0,0
Brunei,2021-03-11,0,0,0
Brunei,2021-03-12,0,0,0
Brunei,2021-03-13,0,0,0
Brunei,2021-03-14,0,0,0
Brunei,2021-03-15,0,0,0
Brunei,2021-03-16,0,0,0
Brunei,2021-03-17,0,0,0
Brunei,2021-03-18,0,0,0
Brunei,2021-03-19,0,0,0
